2011,9,3,21,0.00689858
2011,9,3,22,0.00569196
2011,9,3,23,-0.0103665
2011,9,4,0,-0.00173878
2011,9,4,1,-0.0159412
2011,9,4,2,0.00117527
2011,9,4,3,-0.0273983
2011,9,4,4,-0.083073
2011,9,4,5,0.0351899
2011,9,4,6,0.020237
2011,9,4,7,0.00050804
2011,9,4,8,0.0400144
2011,9,4,9,0.0779682
2011,9,4,10,0.0109432
2011,9,4,11,0.0118518
2011,9,4,12,0.127898
2011,9,4,13,0.0374322
2011,9,4,14,0.0176754
2011,9,4,15,0.000319961
2011,9,4,16,-0.0340808
2011,9,4,17,0.0237168
2011,9,4,18,0.0415717
2011,9,4,19,0.000214778
2011,9,4,20,0.000171872
2011,9,4,21,0.00140906
2011,9,4,22,0.0298708
2011,9,4,23,0.00447364
2011,9,5,0,1.75E-05
2011,9,5,1,-0.023057
2011,9,5,2,-0.0071369
2011,9,5,3,-0.100953
2011,9,5,4,-0.0109912
2011,9,5,5,-0.0157952
2011,9,5,6,-0.00494119
2011,9,5,7,-0.273887
2011,9,5,8,0.509813
2011,9,5,9,0.195139
2011,9,5,10,0.119814
2011,9,5,11,0.154355
2011,9,5,12,0.145719
2011,9,5,13,0.0995436
2011,9,5,14,0.0556839
2011,9,5,15,0.00882732
2011,9,5,16,-0.0223763
2011,9,5,17,-0.0323569
2011,9,5,18,-0.0149702
2011,9,5,19,0.000659124
2011,9,5,20,0.00501896
2011,9,5,21,0.0023754
2011,9,5,22,0.00242494
2011,9,5,23,0.00409856
2011,9,6,0,-0.00259382
2011,9,6,1,-0.0248022
2011,9,6,2,0.00195662
2011,9,6,3,0.00473774
2011,9,6,4,0.00149868
2011,9,6,5,-1.75E-05
2011,9,6,6,-0.0110082
2011,9,6,7,0.0628714
2011,9,6,8,0.0274559
2011,9,6,9,0.0853419
2011,9,6,10,0.032525
2011,9,6,11,0.00803771
2011,9,6,12,0.0731607
2011,9,6,13,0.116139
2011,9,6,14,0.0580214
2011,9,6,15,8.13E-05
2011,9,6,16,-0.0136982
2011,9,6,17,-0.00554828
2011,9,6,18,0.0744441
2011,9,6,19,0.248094
2011,9,6,20,-0.0657404
2011,9,6,21,0.00756541
2011,9,6,22,-0.0190625
2011,9,6,23,0.0911972
2011,9,7,0,-0.0725356
2011,9,7,1,-0.5915
2011,9,7,2,0.246269
2011,9,7,3,0.0794429
2011,9,7,4,0.214633
2011,9,7,5,0.519542
2011,9,7,6,0.216965
2011,9,7,7,0.996784
2011,9,7,8,2.11707
2011,9,7,9,2.19704
2011,9,7,10,1.10611
2011,9,7,11,3.58468
2011,9,7,12,1.53029
2011,9,7,13,0.194047
2011,9,7,14,0.430311
2011,9,7,15,1.30608
2011,9,7,16,-0.00312876
2011,9,7,17,-0.689467
2011,9,7,18,0.0191215
2011,9,7,19,0.0880413
2011,9,7,20,0.111495
2011,9,7,21,0.183597
2011,9,7,22,0.139751
2011,9,7,23,-0.158293
2011,9,8,0,-0.361648
2011,9,8,1,-0.704704
2011,9,8,2,-0.240117
2011,9,8,3,-0.202804
2011,9,8,4,-0.086812
2011,9,8,5,-0.154629
2011,9,8,6,-0.163925
2011,9,8,7,-0.126663
2011,9,8,8,0.083176
2011,9,8,9,0.184224
2011,9,8,10,0.141342
2011,9,8,11,0.143927
2011,9,8,12,0.0766615
2011,9,8,13,0.0737044
2011,9,8,14,0.0395468
2011,9,8,15,0.0381812
2011,9,8,16,0.0801322
2011,9,8,17,-0.0230983
2011,9,8,18,0.00951639
2011,9,8,19,0.0159471
2011,9,8,20,0.000616254
2011,9,8,21,1.10E-07
2011,9,8,22,-1.25E-05
2011,9,8,23,-0.00010895
2011,9,9,0,0.0065357
2011,9,9,1,0.01474
2011,9,9,2,-0.000837134
2011,9,9,3,-0.0208955
2011,9,9,4,-0.0232873
2011,9,9,5,0.0097727
2011,9,9,6,-0.0823042
2011,9,9,7,-0.253772
2011,9,9,8,NaN
2011,9,9,9,NaN
2011,9,9,10,NaN
2011,9,9,11,NaN
2011,9,9,12,NaN
2011,9,9,13,NaN
2011,9,9,14,NaN
2011,9,9,15,NaN
2011,9,9,16,0.593493
2011,9,9,17,0.105437
2011,9,9,18,0.0465962
2011,9,9,19,0.0014624
2011,9,9,20,8.43E-05
2011,9,9,21,0.00144993
2011,9,9,22,-0.0414017
2011,9,9,23,0.0218124
2011,9,10,0,0.112021
2011,9,10,1,0.0311752
